root_cnpj,cnpj_est,name,date_start,situation,situationDate,state,porte,activity
03782223,03782223000146,JOAO ALBERTO MATHIAS & CIA LTDA,2000-05-03,Suspensa,2012-03-30,SP,MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática
03782312,03782312000192,BYTE COMPANY LIMITADA,2000-04-25,Suspensa,2011-06-13,MG,EMPRESA DE PEQUENO PORTE,Comércio varejista especializado de equipamentos e suprimentos de informática
03782337,03782337000196,JUNIA DE MELO MATEUS,2000-04-19,Suspensa,2005-12-13,MG,MICRO EMPRESA,Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente
03782523,03782523000125,RONI LEOPOLD,2000-04-11,Suspensa,2013-12-06,RS,DEMAIS,"Lanchonetes, casas de chá, de sucos e similares"
03782556,03782556000175,OCELIA PURCINA DE FIGUEIREDO MAGANHA,2000-05-02,Suspensa,2008-10-01,MG,MICRO EMPRESA,Comércio varejista de artigos de papelaria
03782645,03782645000111,ROSEMEIRE CUSTODIO RIECHELMANN,2000-02-14,Suspensa,2015-01-26,SP,MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática
03782654,03782654000102,EMPORIO H. S. LTDA,2000-03-23,Suspensa,2009-08-10,SP,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03782675,03782675000128,DECORACOES CINCO ESTRELAS DE SANTOS LTDA.,2000-04-13,Suspensa,2015-01-26,SP,DEMAIS,Comércio varejista de móveis
03782722,03782722000133,CCE - CONVERGENCIA E CONSULTORIA EMPRESARIAL LTDA,2000-04-14,Suspensa,2018-05-14,RJ,DEMAIS,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03782823,03782823000104,EDVAN ALVES MACIEL,2000-02-29,Suspensa,2010-04-28,MG,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03783278,03783278000170,A. C. FARIA COMERCIO DE VEICULOS LTDA,2000-04-14,Suspensa,2012-10-03,SP,MICRO EMPRESA,"Comércio a varejo de automóveis, camionetas e utilitários usados"
03783454,03783454000174,COLEGIADO ESCOLAR DONOS DO FUTURO,2000-05-03,Suspensa,2008-07-07,BA,DEMAIS,Atividades de associações de defesa de direitos sociais
03783596,03783596000131,ANTONIO & FRESCHI LTDA,2000-04-26,Suspensa,2013-05-24,PR,MICRO EMPRESA,"Serviços de lavagem, lubrificação e polimento de veículos automotores"
03783625,03783625000165,ALEXLAM - CORRETORA DE SEGUROS LTDA,2000-05-02,Suspensa,2018-05-14,RJ,MICRO EMPRESA,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde"
03783717,03783717000145,LEEDS COMERCIO DE MOVEIS LTDA,2000-04-17,Suspensa,2015-01-18,SP,MICRO EMPRESA,Comércio varejista de móveis
03783882,03783882000105,BLS PREV SOCIEDADE DE PREVIDENCIA PRIVADA,2000-04-12,Suspensa,2008-09-03,SP,DEMAIS,Previdência complementar fechada
03783899,03783899000154,KAIZEN COMERCIO E REPRESENTACOES EM PRODUTOS PARA INFORMATICA LTDA,2000-04-20,Suspensa,2011-09-13,SP,MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática
03784052,03784052000194,A P L 2000 REPRESENTACOES COMERCIAIS LTDA,2000-05-02,Suspensa,2011-06-01,RJ,MICRO EMPRESA,Reparação e manutenção de computadores e de equipamentos periféricos
03784138,03784138000117,LAZARO FERREIRA DE MORAIS,2000-04-25,Suspensa,2020-11-20,MG,DEMAIS,Incorporação de empreendimentos imobiliários
03784156,03784156000107,ASSOCIACAO INTERMUNICIPAL DE CULTURA DO SUL DE MINAS GERAIS,2000-02-11,Suspensa,2010-07-23,MG,DEMAIS,Atividades de associações de defesa de direitos sociais
03785122,03785122000129,PARTIDO DA FRENTE LIBERAL - PFL,1999-03-06,Suspensa,2009-03-30,MG,DEMAIS,Atividades de organizações políticas
03785510,03785510000100,AMAZONAS E DUARTE CONSULTORES ASSOCIADOS LTDA,2000-04-25,Suspensa,2010-08-26,RJ,MICRO EMPRESA,"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na Internet"
03785736,03785736000100,SEG TRANSPORTES LTDA,2000-05-02,Suspensa,2012-01-18,GO,EMPRESA DE PEQUENO PORTE,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
03785892,03785892000171,DANIELA DE OLIVEIRA,2000-04-17,Suspensa,2014-01-15,SP,MICRO EMPRESA,Comércio varejista de hortifrutigranjeiros
03785918,03785918000181,DISTRIBUIDORA MILENIUM LTDA,2000-04-27,Suspensa,2009-12-07,SC,MICRO EMPRESA,Comércio atacadista de produtos alimentícios em geral
03786399,03786399000176,ADAIR JOSE DE FARIAS,1977-03-10,Suspensa,2010-08-04,MT,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados"
03786718,03786718000143,MAGAZINE CREVA LTDA,2000-05-03,Suspensa,2010-11-18,SP,MICRO EMPRESA,"Comércio varejista de suvenires, bijuterias e artesanatos"
03786887,03786887000183,J.B. MUROS E ALAMBRADOS LTDA,2000-04-18,Suspensa,2014-08-13,SP,MICRO EMPRESA,Fabricação de artefatos de cimento para uso na construção
03786958,03786958000148,WJH COMERCIO DE CALCADOS LTDA,2000-05-03,Suspensa,2010-03-05,GO,MICRO EMPRESA,Comércio varejista de calçados
03787091,03787091000145,BUT GAS COMERCIAL DE GAS LTDA,2000-04-28,Suspensa,2019-12-09,GO,MICRO EMPRESA,Comércio varejista de gás liqüefeito de petróleo (GLP)
03787270,03787270000182,GIOVANNI & JORGE REPRESENTACAO LTDA,2000-04-27,Suspensa,2012-10-23,MG,MICRO EMPRESA,Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente
03787304,03787304000139,JOSUE TOMAZ DO NASCIMENTO,2000-05-05,Suspensa,2011-04-11,MG,MICRO EMPRESA,Comércio varejista de carnes - açougues
03787394,03787394000168,LECMAR MATERIAIS ELETRICOS E HIDRAULICOS LTDA,2000-04-24,Suspensa,2004-09-28,RJ,DEMAIS,Comércio varejista de material elétrico
03788424,03788424000150,JOSE JOAO LEAL MEDEIROS ITANHAEM,2000-04-26,Suspensa,2017-11-29,SP,MICRO EMPRESA,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
03788468,03788468000180,3W DO BRASIL IMPORTACAO E EXPORTACAO S.A.,2000-04-19,Suspensa,2020-09-10,SC,DEMAIS,Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente
03788513,03788513000105,GEISON FERNANDES DA ROCHA,2000-04-24,Suspensa,2011-08-18,RS,MICRO EMPRESA,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
03788924,03788924000192,BENEDITA DE AMORIM,1977-05-19,Suspensa,2006-10-25,MT,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados"
03789050,03789050000198,CINESA - COMPANHIA INDUSTRIAL DE EMBALAGENS S/A,2000-04-12,Suspensa,2011-10-19,PE,DEMAIS,Fabricação de embalagens de material plástico
03789062,03789062000112,MANOEL R DOS SANTOS,1977-05-24,Suspensa,2009-07-31,MT,MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares"
03789114,03789114000150,FREDERICO DO NASCIMENTO TRIGO,2000-05-02,Suspensa,2009-09-08,SP,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03789156,03789156000191,PROFIT INFORMATICA LTDA,2000-05-02,Suspensa,2004-05-18,SP,DEMAIS,Comércio varejista especializado de equipamentos e suprimentos de informática
03789221,03789221000189,OTONIO ROQUE BONFIM,2000-05-02,Suspensa,2009-12-10,SP,MICRO EMPRESA,Comércio varejista de outros produtos não especificados anteriormente
03789302,03789302000189,DANIELLA ENXOVAIS LTDA,1977-05-30,Suspensa,2010-06-01,MT,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03789319,03789319000136,MARMORARIA VITORIA LTDA,2000-04-25,Suspensa,2012-05-11,SP,DEMAIS,Comércio varejista de materiais de construção não especificados anteriormente
03789645,03789645000143,ELSA MARIA BASTOS TRINDADE,2000-05-02,Suspensa,2012-12-20,MG,MICRO EMPRESA,Comércio varejista de jornais e revistas
03789857,03789857000120,JUDITE MARIA DORACIOTO BAZAR,2000-03-21,Suspensa,2018-01-05,SP,MICRO EMPRESA,"Lojas de variedades, exceto lojas de departamentos ou magazines"
03790041,03790041000117,RECORTE DIGITAL COMERCIO E SERVICOS LTDA,2000-04-28,Suspensa,2015-01-18,BA,DEMAIS,Outras atividades de serviços pessoais não especificadas anteriormente
03790068,03790068000100,FERNANDA GOMES MALLAT LENCI EIRELI,2000-04-26,Suspensa,2014-10-14,SC,EMPRESA DE PEQUENO PORTE,Fabricação de esquadrias de madeira e de peças de madeira para instalações industriais e comerciais
03790123,03790123000161,J & J ARMARIOS PLANEJADOS LTDA,2000-05-05,Suspensa,2012-09-04,MG,MICRO EMPRESA,Comércio varejista de móveis
03790211,03790211000163,TRINIDA RODRIGUES VELASQUE,2000-04-28,Suspensa,2013-10-29,RS,MICRO EMPRESA,Comércio varejista de artigos de joalheria
03790293,03790293000146,CLISOF-CLINICA DE SAUDE ORAL FRAGA LTDA,2000-04-18,Suspensa,2002-08-20,BA,MICRO EMPRESA,Atividade odontológica
03790465,03790465000181,MARIA CLICILDE GAIEUSKI DE SOUZA,2000-05-04,Suspensa,2015-08-28,SC,DEMAIS,Comércio varejista de outros produtos não especificados anteriormente
03790894,03790894000159,STILUS- ARMARIOS E COZINHAS PLANEJADAS LTDA,2000-04-28,Suspensa,2015-01-18,MG,MICRO EMPRESA,Fabricação de móveis com predominância de madeira
03790907,03790907000190,CONSELHO ESCOLAR DA ESCOLA MUNICIPAL ANTONIO SIPIAO,2000-05-08,Suspensa,2020-09-02,PI,DEMAIS,Atividades de associações de defesa de direitos sociais
03791035,03791035000184,INDUSTRIA E COMERCIO DE MADEIRAS GUARANTA LTDA,1977-07-08,Suspensa,2018-01-23,MT,MICRO EMPRESA,Serrarias com desdobramento de madeira em bruto
03791130,03791130000188,BRINK BRINQUEDOS LTDA,2000-04-26,Suspensa,2009-02-19,SC,MICRO EMPRESA,Comércio varejista de brinquedos e artigos recreativos
03791268,03791268000187,EDUARDO AFONSO NEIS,2000-05-02,Suspensa,2016-11-22,MG,DEMAIS,Comércio atacadista de aves vivas e ovos
03791343,03791343000100,IMAXX INDUSTRIA E COMERCIO LTDA,2000-05-08,Suspensa,2014-07-03,ES,DEMAIS,Comércio atacadista de mármores e granitos
03791598,03791598000172,TOP CELULAR LTDA,2000-05-05,Suspensa,2015-01-18,MG,MICRO EMPRESA,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
03791651,03791651000135,ATAN REPRESENTACOES COMERCIAIS LTDA,2000-04-27,Suspensa,2004-05-03,RJ,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03791678,03791678000128,INFORTIM - INFORMATICA E TELEFONIA LTDA,2000-04-26,Suspensa,2011-05-03,SC,DEMAIS,Comércio varejista especializado de equipamentos de telefonia e comunicação
03791706,03791706000107,RODOLFO RANGEL REPRESENTAES LTDA,2000-05-02,Suspensa,2004-04-22,RJ,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03791745,03791745000104,EMPREITEIRA ROSADO E CALDEIRINI LTDA,2000-04-14,Suspensa,2007-06-21,SP,MICRO EMPRESA,Construção de edifícios
03791799,03791799000170,CINTRA & CELESTINO DIVERSOES ELETRONICAS LTDA,2000-05-04,Suspensa,2009-03-31,PE,EMPRESA DE PEQUENO PORTE,Aluguel de aparelhos de jogos eletrônicos
03791817,03791817000113,VITOR TRANSPORTES EXPRESS S/S LTDA,2000-04-27,Suspensa,2012-08-21,SP,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03791872,03791872000103,VITOR NATALINO COMERCIAL LTDA,2000-04-27,Suspensa,2017-01-11,RJ,MICRO EMPRESA,Comércio varejista de bicicletas e triciclos; peças e acessórios
03792433,03792433000115,ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO DO SITIO CARAIBAS DOS ROCHAS,2000-05-08,Suspensa,2002-06-05,AL,DEMAIS,Atividades de associações de defesa de direitos sociais
03792438,03792438000148,SARRAFO INDUSTRIA E COMERCIO DE MADEIRAS LTDA,2000-05-05,Suspensa,2020-08-25,RO,MICRO EMPRESA,Serrarias com desdobramento de madeira em bruto
03792591,03792591000175,LEQUIPE CABELEIREIRO LTDA,2000-05-09,Suspensa,2020-07-16,DF,MICRO EMPRESA,"Cabeleireiros, manicure e pedicure"
03792906,03792906000184,MOACIR MARKETING DIRETO LTDA,2000-04-24,Suspensa,2014-08-25,SP,MICRO EMPRESA,Marketing direto
03793237,03793237000165,RETIFICA 2000 LTDA,2000-04-14,Suspensa,2019-03-18,MG,MICRO EMPRESA,Serviços de manutenção e reparação mecânica de veículos automotores
03793592,03793592000134,OTACILIO GONCALVES DE ARAUJO,2000-05-04,Suspensa,2013-12-19,MG,DEMAIS,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03793612,03793612000177,LUIZ ATTILIO DA SILVA,2000-05-02,Suspensa,2014-02-18,RS,MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
03793625,03793625000146,VERSATIL TEXTIL LTDA,2000-04-26,Suspensa,2019-02-15,MG,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
